time,open,high,low,close,Basis,Upper,Lower,Basis,Upper,Lower,EMA,EMA,Volume,Volume MA
2022-04-18T22:00:00Z,1981.2,1982,1979.3,1980.5,1984.375640545456,1986.1688375630788,1982.5824435278332,1980.1761429625494,1980.4589856693935,1979.8933002557053,NaN,NaN,2462,12247.45
2022-04-19T00:00:00Z,1980.5,1982.2,1978.1,1981.5,1983.287820272728,1983.3821011138195,1983.1935394316363,1979.1380714812747,1979.8864029574222,1978.3897400051271,NaN,NaN,7233,12091.85
2022-04-19T02:00:00Z,1981.6,1982,1978.8,1981.8,1982.643910136364,1982.7381909823946,1982.5496292903333,1978.9690357406373,1979.461196506282,1978.4768749749926,NaN,NaN,3576,11612.25
2022-04-19T04:00:00Z,1981.7,1981.8,1975.6,1977.3,1982.221955068182,1982.3852543507,1982.058655785664,1977.2845178703187,1978.6580777206802,1975.9109580199572,NaN,NaN,5243,10198.85
2022-04-19T06:00:00Z,1977.3,1984,1976.5,1981.2,1983.110977534091,1984.1042884904884,1982.1176665776936,1976.8922589351594,1978.239684462781,1975.5448334075377,NaN,NaN,9813,9294.3
2022-04-19T08:00:00Z,1981.2,1984.4,1978.3,1980.7,1983.7554887670456,1984.8985839756488,1982.6123935584424,1977.5961294675797,1978.7186266822678,1976.4736322528915,NaN,NaN,10117,9020.75
2022-04-19T10:00:00Z,1980.7,1983.4,1977.4,1983.1,1983.5777443835227,1983.9887053044665,1983.166783462579,1977.4980647337898,1978.2329116544322,1976.7632178131473,NaN,NaN,9080,9189.2
2022-04-19T12:00:00Z,1983.1,1985.1,1959.6,1966.3,1984.3388721917613,1985.0364871694035,1983.6412572141192,1968.5490323668948,1977.1600072759886,1959.938057457801,NaN,NaN,59028,12072.15
2022-04-19T14:00:00Z,1966.3,1968.8,1952.6,1958.7,1976.5694360958805,1983.8856281830665,1969.2532440086945,1960.5745161834475,1971.0141841217562,1950.1348482451388,NaN,NaN,39090,13607.7
2022-04-19T16:00:00Z,1958.7,1960.7,1956.5,1957.6,1968.6347180479402,1978.7817482642906,1958.4876878315897,1958.5372580917237,1961.4012102944794,1955.6733058889681,NaN,NaN,10534,13701.35
2022-04-19T18:00:00Z,1957.6,1958.3,1945.5,1950.2,1963.46735902397,1967.9595745118916,1958.9751435360483,1952.0186290458619,1956.5722600753165,1947.4649980164072,NaN,NaN,14761,14260.05
2022-04-19T20:00:00Z,1950.3,1952.5,1949.4,1952.2,1957.983679511985,1961.42590101542,1954.5414580085499,1950.709314522931,1955.2629455524368,1946.1556834934252,NaN,NaN,1848,14072.35
2022-04-19T22:00:00Z,1952.7,1953.7,1950.1,1951.9,1955.8418397559926,1958.3416175218385,1953.3420619901467,1950.4046572614654,1952.428405158878,1948.380909364053,NaN,NaN,2908,13552.5
2022-04-20T00:00:00Z,1952,1952.4,1944.7,1947.7,1954.1209198779964,1954.7115880401477,1953.530251715845,1947.5523286307327,1949.950012697925,1945.1546445635404,NaN,NaN,7713,13524.65
2022-04-20T02:00:00Z,1947.7,1950.5,1945.1,1946.5,1952.310459938998,1953.6244868245135,1950.9964330534826,1946.3261643153664,1948.78290108457,1943.8694275461628,NaN,NaN,7133,13408.35
2022-04-20T04:00:00Z,1946.6,1948.7,1941,1944.4,1950.505229969499,1952.0159325252082,1948.9945274137897,1943.6630821576832,1945.5087979170587,1941.8173663983077,NaN,NaN,6138,12386.3
2022-04-20T06:00:00Z,1944.3,1947.4,1941.2,1946.2,1948.9526149847495,1950.223660044684,1947.681569924815,1942.4315410788417,1944.3189261006296,1940.544156057054,NaN,NaN,11055,11798.1
2022-04-20T08:00:00Z,1946.2,1951.8,1942.4,1951.1,1950.3763074923747,1952.2220232496056,1948.5305917351438,1942.415770539421,1943.0340117701476,1941.7975293086943,NaN,NaN,10314,11499.95
2022-04-20T10:00:00Z,1951.1,1957.6,1950.9,1954.2,1953.9881537461874,1958.1653404642875,1949.8109670280874,1946.6578852697105,1950.9755492468105,1942.3402212926105,NaN,NaN,14311,11717.35
2022-04-20T12:00:00Z,1954.2,1955,1945.9,1951.2,1954.4940768730937,1956.8661364541813,1952.1220172920061,1946.2789426348554,1949.767017557242,1942.7908677124688,NaN,NaN,28100,13022.85
2022-04-20T14:00:00Z,1951.3,1956.9,1951,1953.2,1955.6970384365468,1956.7955222349585,1954.598554638135,1948.6394713174277,1951.0204141739434,1946.258528460912,NaN,NaN,18014,13800.45
2022-04-20T16:00:00Z,1953.3,1957.4,1951.5,1954.5,1956.5485192182734,1957.5823900409512,1955.5146483955957,1950.0697356587139,1952.5999969534005,1947.5394743640272,NaN,NaN,14695,14173.55
2022-04-20T18:00:00Z,1954.5,1960.5,1953.4,1960.2,1958.5242596091366,1960.1166023940843,1956.9319168241889,1951.734867829357,1952.7687386563134,1950.7009970024005,NaN,NaN,8683,14428.9
2022-04-20T20:00:00Z,1960.2,1960.9,1957.3,1960.1,1959.7121298045683,1961.2763122290296,1958.147947380107,1954.5174339146783,1956.9317431093632,1952.1031247199935,NaN,NaN,2270,14280.25
2022-04-20T22:00:00Z,1960,1960.1,1957.1,1959.3,1959.906064902284,1960.2326635179354,1959.5794662866326,1955.8087169573391,1957.6019139776886,1954.0155199369897,NaN,NaN,2104,13894.8
2022-04-21T00:00:00Z,1959.2,1959.9,1955.6,1957.4,1959.903032451142,1960.3350818206388,1959.4709830816453,1955.7043584786695,1956.4630122555625,1954.9457047017765,NaN,NaN,4925,13635.2
2022-04-21T02:00:00Z,1957.3,1957.6,1952.4,1953.5,1958.7515162255709,1959.8858295228476,1957.617202928294,1954.0521792393347,1956.0123379625672,1952.0920205161021,NaN,NaN,5007,13431.55
2022-04-21T04:00:00Z,1953.3,1956.1,1951.9,1955.2,1957.4257581127854,1958.9885191989536,1955.8629970266172,1952.9760896196674,1954.6151950660014,1951.3369841733333,NaN,NaN,3636,10661.95
2022-04-21T06:00:00Z,1955.2,1956.3,1951.5,1951.7,1956.8628790563926,1957.5278769601302,1956.1978811526549,1952.2380448098338,1952.6062235066433,1951.8698661130243,NaN,NaN,8042,9109.55
2022-04-21T08:00:00Z,1951.6,1951.9,1944.4,1947,1954.3814395281963,1956.410122732966,1952.3527563234265,1948.319022404917,1951.7641477851098,1944.873897024724,NaN,NaN,16132,9389.45
2022-04-21T10:00:00Z,1947,1948.5,1938,1941.1,1951.440719764098,1954.6337677665333,1948.2476717616628,1943.1595112024584,1948.6733322204511,1937.6456901844656,NaN,NaN,18032,9553
2022-04-21T12:00:00Z,1941.3,1951.8,1938.9,1947.3,1951.620359882049,1953.2000926270628,1950.040627137035,1941.0297556012292,1943.8585755353974,1938.200935667061,NaN,NaN,28285,10874.85
2022-04-21T14:00:00Z,1947.1,1948.8,1939.3,1941.6,1950.2101799410243,1951.700146380074,1948.7202135019745,1940.1648778006147,1940.7085280121182,1939.6212275891112,NaN,NaN,26582,12058.55
2022-04-21T16:00:00Z,1941.6,1950.3,1939.8,1948.9,1950.255089970512,1951.4798348377212,1949.0303451033028,1939.9824389003074,1940.3506175952198,1939.614260205395,NaN,NaN,14962,12421
2022-04-21T18:00:00Z,1948.9,1955.7,1944.6,1952.6,1952.977544985256,1955.9406514614984,1950.0144385090134,1942.2912194501537,1944.680547574355,1939.9018913259524,NaN,NaN,10603,12594.5
2022-04-21T20:00:00Z,1952.7,1954.2,1952.7,1953.4,1953.5887724926279,1955.8647338255578,1951.312811159698,1947.495609725077,1952.8191423863082,1942.1720770638458,NaN,NaN,1542,12364.7
2022-04-21T22:00:00Z,1953.1,1954.7,1952.2,1952.8,1954.1443862463138,1954.767995801525,1953.5207766911026,1949.8478048625384,1953.553955905262,1946.1416538198148,NaN,NaN,1894,11906.65
2022-04-22T00:00:00Z,1952.7,1955.4,1950.3,1952.3,1954.772193123157,1955.2643538807592,1954.2800323655547,1950.0739024312693,1951.1077732577753,1949.0400316047633,NaN,NaN,5834,11682.65
2022-04-22T02:00:00Z,1952.4,1953.3,1947.1,1952.1,1954.0360965615785,1954.9091499458614,1953.1630431772955,1948.5869512156346,1950.6914437640262,1946.482458667243,NaN,NaN,6166,11275.4
2022-04-22T04:00:00Z,1952.2,1955.3,1951.4,1955,1954.6680482807892,1955.635289483738,1953.7008070778404,1949.9934756078173,1951.8173908096294,1948.1695604060053,NaN,NaN,5595,10150.15
2022-04-22T06:00:00Z,1955,1957.8,1952.7,1952.7,1956.2340241403945,1958.0749176399986,1954.3931306407903,1951.3467378039086,1953.7397832826464,1948.9536923251708,NaN,NaN,11188,9808.85
2022-04-22T08:00:00Z,1952.8,1953.3,1943,1945.4,1954.7670120701973,1956.6079055698015,1952.9261185705932,1947.1733689019543,1951.4724644136868,1942.8742733902218,NaN,NaN,13660,9757.1
2022-04-22T10:00:00Z,1945.4,1945.9,1931.8,1936.7,1950.3335060350987,1955.2395114240671,1945.4275006461303,1939.486684450977,1948.0263956090332,1930.9469732929208,NaN,NaN,23197,10482.8
2022-04-22T12:00:00Z,1936.6,1948.2,1930.1,1945,1949.2667530175495,1952.3590373205673,1946.1744687145317,1934.7933422254885,1940.5160067172792,1929.0706777336977,NaN,NaN,39405,12339.55
2022-04-22T14:00:00Z,1944.8,1947.2,1928,1940.6,1948.2333765087747,1949.1750062951605,1947.2917467223888,1931.3966711127441,1932.9508768752203,1929.842465350268,NaN,NaN,30846,13776.65
2022-04-22T16:00:00Z,1940.7,1942.3,1933.4,1934.6,1945.2666882543872,1947.8448012571182,1942.6885752516562,1932.398335556372,1934.6209466327155,1930.1757244800287,NaN,NaN,12630,14161.9
2022-04-22T18:00:00Z,1934.6,1937.4,1933,1934.2,1941.3333441271936,1945.3341773721884,1937.332510882199,1932.6991677781862,1935.1559045473898,1930.2424310089825,NaN,NaN,8862,14354.65
2022-04-22T20:00:00Z,1934.2,1936,1932,1932.5,1938.6666720635967,1941.3677006721246,1935.9656434550689,1932.349583889093,1932.9383679448815,1931.7607998333046,NaN,NaN,2385,14292.1
2022-04-24T22:00:00Z,1931.9,1935.5,1928.8,1933.8,1937.0833360317984,1937.8874918965728,1936.279180167024,1930.5747919445466,1932.3661291228848,1928.7834547662085,NaN,NaN,3596,14069.8
2022-04-25T00:00:00Z,1933.9,1933.9,1925.4,1926.5,1935.4916680158992,1936.3873365990894,1934.595999432709,1927.9873959722734,1930.682247029331,1925.2925449152158,NaN,NaN,8497,13688.05
2022-04-25T02:00:00Z,1926.4,1927.5,1922.8,1925.3,1931.4958340079497,1934.9522290456339,1928.0394389702656,1925.3936979861367,1927.8504347554351,1922.9369612168382,NaN,NaN,10939,13333.4
2022-04-25T04:00:00Z,1925.3,1925.7,1912.5,1915.9,1928.597917003975,1932.1167551944845,1925.0790788134655,1918.9468489930682,1924.517207050434,1913.3764909357023,NaN,NaN,12625,12550.4
2022-04-25T06:00:00Z,1915.9,1922.2,1912.9,1916.5,1925.3989585019876,1927.5994634921847,1923.1984535117906,1915.9234244965342,1920.687409756192,1911.1594392368763,NaN,NaN,14766,11959.6
2022-04-25T08:00:00Z,1916.5,1922.8,1915.2,1918.1,1924.0994792509937,1925.6277316989188,1922.5712268030686,1915.5617122482672,1916.7514834672463,1914.371941029288,NaN,NaN,15637,11993.35
2022-04-25T10:00:00Z,1918.4,1919.2,1905.6,1908.4,1921.6497396254967,1923.224541196745,1920.0749380542486,1910.5808561241336,1914.6733967638174,1906.4883154844497,NaN,NaN,21822,12554.3
2022-04-25T12:00:00Z,1908.5,1910.7,1891.8,1897.6,1916.1748698127485,1921.2478921411534,1911.1018474843436,1901.1904280620668,1910.794593824743,1891.5862622993905,NaN,NaN,58316,15393
2022-04-25T14:00:00Z,1897.5,1901.1,1892.4,1896.3,1908.6374349063742,1916.0312761867242,1901.2435936260242,1896.7952140310335,1903.1638873620914,1890.4265406999757,NaN,NaN,32727,16934.65
2022-04-25T16:00:00Z,1896.4,1899.3,1895,1897.8,1903.968717453187,1908.9727158533994,1898.9647190529747,1895.8976070155168,1897.2864514581272,1894.5087625729063,NaN,NaN,14010,17343.45
2022-04-25T18:00:00Z,1897.9,1903.3,1897,1899.2,1903.6343587265935,1905.2700712763317,1901.9986461768553,1896.4488035077584,1898.3320630927697,1894.565543922747,NaN,NaN,11874,17628.85
2022-04-25T20:00:00Z,1899.1,1900.3,1898.2,1899.1,1901.9671793632967,1903.6668525313742,1900.2675061952193,1897.324401753879,1898.644334411317,1896.0044690964412,NaN,NaN,2339,17466.05
2022-04-25T22:00:00Z,1899.8,1902,1899.1,1900.2,1901.9835896816485,1903.211958062412,1900.755221300885,1898.2122008769395,1899.072433402691,1897.351968351188,NaN,NaN,2160,17014.65
2022-04-26T00:00:00Z,1900.3,1904.8,1898.1,1901.1,1903.3917948408243,1905.2471175114063,1901.5364721702424,1898.1561004384698,1898.6057916882557,1897.706409188684,NaN,NaN,9776,16820.45
2022-04-26T02:00:00Z,1901,1906,1900.7,1903.2,1904.6958974204122,1906.3718714292224,1903.019923411602,1899.428050219235,1900.4988754452313,1898.3572249932388,NaN,NaN,5972,15959.2
2022-04-26T04:00:00Z,1903.1,1908.5,1902.6,1908,1906.597948710206,1908.1392324431888,1905.0566649772234,1901.0140251096175,1902.8585364866099,1899.169513732625,NaN,NaN,11186,14548.25
2022-04-26T06:00:00Z,1908,1908,1896.3,1897.5,1907.298974355103,1908.3790977995923,1906.2188509106136,1898.6570125548087,1901.2956148779924,1896.018410231625,NaN,NaN,17380,13874.95
2022-04-26T08:00:00Z,1897.4,1905.5,1896.8,1905.1,1906.3994871775515,1907.7118218192381,1905.0871525358648,1897.7285062774044,1900.5877991187126,1894.8692134360963,NaN,NaN,10752,13781.05
2022-04-26T10:00:00Z,1905.2,1910.4,1903.2,1904.5,1908.399743588776,1910.400299064529,1906.3991881130228,1900.4642531387021,1903.605731912419,1897.3227743649852,NaN,NaN,13453,14010.6
2022-04-26T12:00:00Z,1904.6,1912.2,1901.1,1904.9,1910.2998717943879,1913.1310474416566,1907.468696147119,1900.782126569351,1903.44587497185,1898.1183781668522,NaN,NaN,32092,15495.95
2022-04-26T14:00:00Z,1904.9,1909.1,1901.3,1902.4,1909.6999358971939,1910.970980957678,1908.4288908367098,1901.0410632846756,1901.9874012549367,1900.0947253144145,NaN,NaN,24058,16519.05
2022-04-26T16:00:00Z,1902.4,1906,1900.8,1901.3,1907.849967948597,1910.3811073473707,1905.3188285498231,1900.9205316423377,1901.1260121002601,1900.7150511844152,NaN,NaN,12496,16719
2022-04-26T18:00:00Z,1901.2,1903.3,1897.2,1902.1,1905.5749839742984,1907.9447003171929,1903.205267631404,1899.0602658211687,1900.8866161581623,1897.2339154841752,NaN,NaN,9697,16656.9
2022-04-26T20:00:00Z,1902.2,1907.6,1902,1906.4,1906.5874919871492,1908.3620028717187,1904.8129811025797,1900.5301329105844,1902.5697407152588,1898.49052510591,NaN,NaN,3711,16211.2
2022-04-26T22:00:00Z,1907.4,1908.1,1904.7,1907.5,1907.3437459935744,1909.4983276729483,1905.1891643142005,1902.6150664552922,1905.7166789389391,1899.5134539716453,NaN,NaN,2420,15593.9
2022-04-27T00:00:00Z,1907.5,1907.7,1902.1,1903.1,1907.5218729967874,1907.7378976634827,1907.305848330092,1902.357533227646,1903.607422110895,1901.107644344397,NaN,NaN,4318,15027.95
2022-04-27T02:00:00Z,1903,1905.4,1897,1899.6,1906.4609364983937,1907.6507077144374,1905.27116528235,1899.678766613823,1902.8770300312076,1896.4805031964383,NaN,NaN,5951,14234.4
2022-04-27T04:00:00Z,1899.7,1901.4,1895,1899.8,1903.930468249197,1906.533457981306,1901.3274785170881,1897.3393833069115,1900.328623269354,1894.350143344469,NaN,NaN,8539,11745.55
2022-04-27T06:00:00Z,1899.9,1904.1,1897.3,1898.1,1904.0152341245985,1905.6812339884627,1902.3492342607342,1897.3196916534557,1898.3405845073114,1896.2987987996,NaN,NaN,11956,10707
2022-04-27T08:00:00Z,1898.2,1899,1883.2,1895.9,1901.5076170622992,1903.5908837258517,1899.4243503987468,1890.259845826728,1896.4363245068855,1884.0833671465705,NaN,NaN,19857,10999.35
2022-04-27T10:00:00Z,1895.9,1902.6,1894.7,1901.1,1902.0538085311496,1904.193901985112,1899.9137150771871,1892.4799229133641,1898.6065496812648,1886.3532961454634,NaN,NaN,9294,10870.35
2022-04-27T12:00:00Z,1901.1,1908.1,1881.8,1888.7,1905.0769042655747,1908.818858596326,1901.3349499348235,1887.1399614566822,1892.919427021887,1881.3604958914773,NaN,NaN,52391,13372.95
2022-04-27T14:00:00Z,1888.5,1891.6,1881.6,1885.5,1898.3384521327873,1905.1981573412581,1891.4787469243165,1884.369980728341,1890.498783402562,1878.2411780541202,NaN,NaN,27956,14662.75
2022-04-27T16:00:00Z,1885.5,1892.3,1885.4,1891.9,1895.3192260663936,1902.937770692073,1887.7006814407143,1884.8849903641706,1886.631097143804,1883.138883584537,NaN,NaN,13386,14843.25
2022-04-27T18:00:00Z,1891.8,1892.1,1885.8,1887,1893.7096130331968,1894.0040050466573,1893.4152210197362,1885.3424951820853,1887.2351711234685,1883.449819240702,NaN,NaN,6933,14891.3
2022-04-27T20:00:00Z,1886.9,1887,1885.4,1886.6,1890.3548065165983,1892.8074694668526,1887.902143566344,1885.3712475910427,1885.5598093905292,1885.1826857915562,NaN,NaN,1410,14402.5
2022-04-27T22:00:00Z,1886.8,1886.8,1883.8,1886.1,1888.577403258299,1891.0300662084585,1886.1247403081395,1884.5856237955213,1885.4497225533762,1883.7215250376664,NaN,NaN,1657,13616.35
2022-04-28T00:00:00Z,1886,1887.3,1881.8,1883,1887.9387016291494,1888.1441820723414,1887.7332211859573,1883.1928118977607,1884.6655266992275,1881.720097096294,NaN,NaN,6754,13416.45
2022-04-28T02:00:00Z,1883.2,1884.8,1877.4,1879.2,1886.3693508145748,1887.4494742601419,1885.2892273690077,1880.2964059488804,1882.9697309690937,1877.6230809286672,NaN,NaN,10985,13293.05
2022-04-28T04:00:00Z,1879.1,1879.4,1870.9,1874.3,1882.8846754072874,1886.1814752011167,1879.5878756134582,1875.5982029744403,1880.07555338121,1871.1208525676705,NaN,NaN,9982,12187.55
2022-04-28T06:00:00Z,1874.1,1887.1,1873.7,1885.4,1884.9923377036437,1888.2196516869005,1881.7650237203868,1874.6491014872202,1877.3111808746614,1871.9870220997789,NaN,NaN,13495,11659.4
2022-04-28T08:00:00Z,1885.2,1892.7,1880.6,1890.5,1888.8461688518219,1894.2983855254622,1883.3939521781815,1877.6245507436101,1881.7007690344562,1873.548332452764,NaN,NaN,15724,11820.8
2022-04-28T10:00:00Z,1890.6,1891.5,1886.1,1887.1,1890.173084425911,1892.5804804352847,1887.7656884165372,1881.862275371805,1886.935297701082,1876.7892530425281,NaN,NaN,14341,12053
2022-04-28T12:00:00Z,1887,1896.2,1882.5,1891.1,1893.1865422129554,1895.1804217343033,1891.1926626916074,1882.1811376859025,1884.4619757383584,1879.9002996334466,NaN,NaN,33542,13544.55
2022-04-28T14:00:00Z,1891.2,1891.7,1883.6,1886.6,1892.4432711064778,1894.6132685440446,1890.273273668911,1882.8905688429513,1884.3968519795108,1881.384285706392,NaN,NaN,27805,14813.8
2022-04-28T16:00:00Z,1886.7,1892.5,1885.3,1889.6,1892.471635553239,1894.4317942748085,1890.5114768316694,1884.0952844214758,1885.2470945902091,1882.9434742527424,NaN,NaN,15877,15391.75
2022-04-28T18:00:00Z,1889.6,1897.8,1889.6,1896.7,1895.1358177766194,1897.8425993817389,1892.4290361715,1886.8476422107378,1889.3726284590973,1884.3226559623783,NaN,NaN,9634,15575.9
2022-04-28T20:00:00Z,1896.8,1897.3,1894.6,1895,1896.2179088883097,1898.6072370112443,1893.8285807653751,1890.7238211053689,1894.524113491597,1886.9235287191407,NaN,NaN,2427,15270.3
2022-04-28T22:00:00Z,1895.8,1896.9,1893.5,1896.4,1896.558954444155,1896.9271331327436,1896.1907757555664,1892.1119105526845,1894.2571896066947,1889.9666314986744,NaN,NaN,2244,14784.7
2022-04-29T00:00:00Z,1896.3,1907,1895.8,1903.7,1901.7794772220775,1906.4492380999382,1897.1097163442168,1893.9559552763421,1894.8952221286456,1893.0166884240386,NaN,NaN,7863,14185
2022-04-29T02:00:00Z,1903.9,1905.7,1899.7,1905.6,1903.7397386110388,1908.2260139767693,1899.2534632453082,1896.827977638171,1899.3870573334545,1894.2688979428874,NaN,NaN,13342,14387.4
2022-04-29T04:00:00Z,1905.8,1909.6,1904.8,1908.3,1906.6698693055193,1908.291254170063,1905.0484844409757,1900.8139888190854,1904.4990939733173,1897.1288836648534,NaN,NaN,9028,12219.25
2022-04-29T06:00:00Z,1908.3,1919.2,1907.4,1918.6,1912.9349346527597,1918.6076764933857,1907.2621928121337,1904.1069944095427,1907.3052578269273,1900.908730992158,NaN,NaN,22776,11960.25
2022-04-29T08:00:00Z,1918.7,1918.8,1914.2,1916,1915.86746732638,1920.301677764746,1911.4332568880138,1909.1534972047714,1913.1166609236736,1905.1903334858691,NaN,NaN,11388,11860.35
2022-04-29T10:00:00Z,1915.9,1921.3,1915.2,1920.7,1918.5837336631898,1919.6801926050962,1917.4872747212835,1912.1767486023857,1915.6421329801105,1908.7113642246609,NaN,NaN,10356,12031.5
2022-04-29T12:00:00Z,1920.8,1921.1,1903.1,1911.9,1919.8418668315949,1920.9761801286663,1918.7075535345234,1907.638374301193,1913.1218849363092,1902.1548636660766,NaN,NaN,37570,13839.5
2022-04-29T14:00:00Z,1911.8,1915.8,1905.2,1910.6,1917.8209334157973,1920.367826946375,1915.2740398852195,1906.4191871505964,1911.6982864000624,1901.1400879011303,NaN,NaN,21526,14832.95
2022-04-29T16:00:00Z,1910.7,1912.8,1907.7,1911.2,1915.3104667078987,1918.7420196427954,1911.878913773002,1907.059593575298,1908.9399008780258,1905.1792862725704,NaN,NaN,10431,15016.8
2022-04-29T18:00:00Z,1911.2,1912.7,1895.2,1897.6,1914.0052333539493,1915.4435966181654,1912.5668700897331,1901.129796787649,1906.530414036049,1895.729179539249,NaN,NaN,15360,15235.55
2022-04-29T20:00:00Z,1897.6,1898.7,1896.2,1896.9,1906.3526166769748,1912.9759760118386,1899.729257342111,1898.6648983938244,1904.3364649026223,1892.9933318850265,NaN,NaN,2444,14858.65
2022-05-01T22:00:00Z,1896.2,1900.4,1896,1897.8,1903.3763083384874,1909.6140073435934,1897.1386093333815,1897.3324491969122,1897.7644985723368,1896.9003998214876,NaN,NaN,4222,14395
2022-05-02T00:00:00Z,1897.8,1899.1,1889,1890.5,1901.2381541692437,1901.9638721969038,1900.5124361415835,1893.1662245984562,1896.5141924723514,1889.818256724561,NaN,NaN,7628,13990.2
2022-05-02T02:00:00Z,1890.5,1892.1,1884,1888.8,1896.6690770846217,1900.3141651023304,1893.023989066913,1888.583112299228,1893.5047199855258,1883.6615046129305,NaN,NaN,6428,13594.55
2022-05-02T04:00:00Z,1888.7,1888.8,1882.8,1886.2,1892.734538542311,1897.0289793921122,1888.4400976925097,1885.691556149614,1888.3764935576553,1883.0066187415725,NaN,NaN,7272,12281.05
2022-05-02T06:00:00Z,1886.1,1888.1,1883.1,1884.5,1890.4172692711554,1892.161465995038,1888.6730725472728,1884.395778074807,1884.9056800218375,1883.8858761277763,NaN,NaN,9290,11355.3
2022-05-02T08:00:00Z,1884.3,1885.7,1876.2,1881,1888.0586346355776,1889.3861218152797,1886.7311474558755,1880.2978890374034,1883.482225702457,1877.1135523723497,NaN,NaN,10118,11067.35
2022-05-02T10:00:00Z,1880.9,1882.5,1875.8,1876,1885.2793173177888,1887.5732707202665,1882.9853639153112,1878.0489445187018,1881.3998979478301,1874.6979910895734,NaN,NaN,10737,11122.5
2022-05-02T12:00:00Z,1876,1876.8,1853.4,1857.6,1881.0396586588945,1884.720540194464,1877.358777123325,1865.724472259351,1876.3794658719034,1855.0694786467984,NaN,NaN,62157,14109
2022-05-02T14:00:00Z,1857.7,1872,1857.2,1870.1,1876.5198293294472,1880.8116820750201,1872.2279765838744,1861.4622361296756,1871.2497565282004,1851.6747157311509,NaN,NaN,34022,15697.9
2022-05-02T16:00:00Z,1870.1,1870.2,1861.5,1866.2,1873.3599146647236,1876.1455923184487,1870.5742370109986,1861.4811180648378,1864.7900285931526,1858.172207536523,NaN,NaN,14891,16049.3
2022-05-02T18:00:00Z,1866.1,1866.5,1859.8,1862.1,1869.929957332362,1872.2195472982269,1867.640367366497,1860.6405590324189,1862.4087973258293,1858.8723207390085,NaN,NaN,10952,15929.8
2022-05-02T20:00:00Z,1862.2,1863.5,1861.5,1863.2,1866.714978666181,1869.4552138528745,1863.9747434794874,1861.0702795162094,1861.8716671990544,1860.2688918333645,NaN,NaN,1387,15547.75
2022-05-02T22:00:00Z,1863.6,1864.2,1862.3,1863.2,1865.4574893330905,1866.7389815147662,1864.1759971514148,1861.6851397581047,1862.7275728078384,1860.642706708371,NaN,NaN,1842,14501.05
2022-05-03T00:00:00Z,1863.2,1867.2,1859.4,1859.8,1866.3287446665454,1867.9335984121597,1864.7238909209311,1860.5425698790523,1861.7654989660082,1859.3196407920964,NaN,NaN,7104,14286.85
2022-05-03T02:00:00Z,1859.7,1865.4,1859.3,1862.3,1865.8643723332727,1867.0972551299083,1864.6314895366372,1859.9212849395262,1861.3125273889445,1858.530042490108,NaN,NaN,4702,14004.15
2022-05-03T04:00:00Z,1862.3,1864.4,1856.8,1859.2,1865.1321861666365,1866.2907293088406,1863.9736430244325,1858.3606424697632,1859.56341703863,1857.1578679008965,NaN,NaN,6053,12428.3
2022-05-03T06:00:00Z,1859.2,1861.9,1852.3,1854.9,1863.5160930833183,1864.9880532240154,1862.0441329426212,1855.3303212348815,1858.22667910042,1852.433963369343,NaN,NaN,18133,12258.65
2022-05-03T08:00:00Z,1855,1859.4,1849.7,1857.4,1861.4580465416593,1863.4992879914312,1859.4168050918875,1852.5151606174409,1855.4481151376665,1849.5822060972152,NaN,NaN,12926,12383.4
2022-05-03T10:00:00Z,1857.4,1863.9,1854.8,1863.9,1862.6790232708297,1864.51991677094,1860.8381297707194,1853.6575803087203,1855.7397799993296,1851.575380618111,NaN,NaN,10480,12139.4
2022-05-03T12:00:00Z,1863.8,1872.7,1856.6,1871.3,1867.6895116354149,1873.2129968465772,1862.1660264242525,1855.12879015436,1858.0511179929697,1852.2064623157505,NaN,NaN,26200,13327.2
2022-05-03T14:00:00Z,1871.2,1878.4,1866.7,1872,1873.0447558177075,1879.0092805721376,1867.0802310632773,1860.91439507718,1866.1516547503652,1855.6771354039947,NaN,NaN,29368,14584.5
2022-05-03T16:00:00Z,1871.9,1872.9,1867.8,1871.5,1872.9723779088538,1875.613505612427,1870.3312502052806,1864.3571975385898,1869.3977001586213,1859.3166949185584,NaN,NaN,12795,14842.85
2022-05-03T18:00:00Z,1871.5,1871.6,1865.5,1866.4,1872.286188954427,1875.2335041152498,1869.338873793604,1864.928598769295,1865.867865620359,1863.9893319182308,NaN,NaN,8904,14966.65
2022-05-03T20:00:00Z,1866.5,1868.8,1866,1868.3,1870.5430944772133,1872.2538447969587,1868.832344157468,1865.4642993846473,1866.4520015413257,1864.476597227969,NaN,NaN,1179,14662
2022-05-03T22:00:00Z,1868.3,1869.9,1867.4,1868.8,1870.2215472386067,1871.3733574039038,1869.0697370733096,1866.4321496923237,1867.236305561731,1865.6279938229166,NaN,NaN,2258,14310.4
2022-05-04T00:00:00Z,1868.7,1868.9,1862.4,1862.8,1869.5607736193033,1870.0574290907045,1869.064118147902,1864.4160748461618,1866.5221507115416,1862.309998980782,NaN,NaN,5820,14095.5
2022-05-04T02:00:00Z,1862.8,1865.5,1861.5,1864.5,1867.5303868096516,1869.4136463926848,1865.6471272266185,1862.958037423081,1865.5533323101824,1860.3627425359794,NaN,NaN,8401,13978.7
